rp_id,model,method,bit_width,group_size,dataset,metric,value,baseline_label,baseline_value,delta,delta_unit,headline,source_kind,page,section,source_table,quote
RP09,ResNet-18,GPTQ,4-bit,,ImageNet,Top-1 Accuracy,69.37,FP32,69.76,-0.39,absolute,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 1,GPTQ | 69.37 | 67.88 | 75.71 | 74.87
RP09,ResNet-18,GPTQ,3-bit,,ImageNet,Top-1 Accuracy,67.88,FP32,69.76,-1.88,absolute,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 1,GPTQ | 69.37 | 67.88 | 75.71 | 74.87
RP09,ResNet-50,GPTQ,4-bit,,ImageNet,Top-1 Accuracy,75.71,FP32,76.13,-0.42,absolute,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 1,GPTQ | 69.37 | 67.88 | 75.71 | 74.87
RP09,ResNet-50,GPTQ,3-bit,,ImageNet,Top-1 Accuracy,74.87,FP32,76.13,-1.26,absolute,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 1,GPTQ | 69.37 | 67.88 | 75.71 | 74.87
RP09,OPT-13B,GPTQ,,,C4,Quantization runtime (minutes),20.9,,,,,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 2,OPT | 13B | 30B | 66B | 175B | Runtime | 20.9m | 44.9m | 1.6h | 4.2h
RP09,OPT-30B,GPTQ,,,C4,Quantization runtime (minutes),44.9,,,,,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 2,Runtime | 20.9m | 44.9m | 1.6h | 4.2h
RP09,OPT-66B,GPTQ,,,C4,Quantization runtime (hours),1.6,,,,,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 2,Runtime | 20.9m | 44.9m | 1.6h | 4.2h
RP09,OPT-175B,GPTQ,,,C4,Quantization runtime (hours),4.2,,,,,True,measured,7,5 EXPERIMENTAL VALIDATION,Table 2,Runtime | 20.9m | 44.9m | 1.6h | 4.2h
RP09,BLOOM-1.7B,GPTQ,,,C4,Quantization runtime (minutes),2.9,,,,,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 2,BLOOM | 1.7B | 3B | 7.1B | 176B | Runtime | 2.9m | 5.2m | 10.0m | 3.8h
RP09,BLOOM-3B,GPTQ,,,C4,Quantization runtime (minutes),5.2,,,,,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 2,Runtime | 2.9m | 5.2m | 10.0m | 3.8h
RP09,BLOOM-7.1B,GPTQ,,,C4,Quantization runtime (minutes),10.0,,,,,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 2,Runtime | 2.9m | 5.2m | 10.0m | 3.8h
RP09,BLOOM-176B,GPTQ,,,C4,Quantization runtime (hours),3.8,,,,,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 2,Runtime | 2.9m | 5.2m | 10.0m | 3.8h
RP09,OPT-125M,FP16,16-bit,,WikiText-2,Perplexity,27.65,,,,,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 3,full | 16 | 27.65 | 22.00 | 14.63 | 12.47 | 10.86 | 10.13 | 9.56 | 9.34 | 8.34
RP09,OPT-350M,FP16,16-bit,,WikiText-2,Perplexity,22.0,,,,,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 3,full | 16 | 27.65 | 22.00 | 14.63
RP09,OPT-1.3B,FP16,16-bit,,WikiText-2,Perplexity,14.63,,,,,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 3,full | 16 | 27.65 | 22.00 | 14.63 | 12.47
RP09,OPT-2.7B,FP16,16-bit,,WikiText-2,Perplexity,12.47,,,,,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 3,full | 16 | ... 12.47 | 10.86
RP09,OPT-6.7B,FP16,16-bit,,WikiText-2,Perplexity,10.86,,,,,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 3,full | 16 | ... 10.86 | 10.13
RP09,OPT-13B,FP16,16-bit,,WikiText-2,Perplexity,10.13,,,,,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 3,full | 16 | ... 10.13 | 9.56
RP09,OPT-30B,FP16,16-bit,,WikiText-2,Perplexity,9.56,,,,,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 3,full | 16 | ... 9.56 | 9.34
RP09,OPT-66B,FP16,16-bit,,WikiText-2,Perplexity,9.34,,,,,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 3,full | 16 | ... 9.34 | 8.34
RP09,OPT-175B,FP16,16-bit,,WikiText-2,Perplexity,8.34,,,,,True,measured,7,5 EXPERIMENTAL VALIDATION,Table 3,full | 16 | 27.65 | ... | 8.34
RP09,OPT-125M,RTN,4-bit,,WikiText-2,Perplexity,37.28,FP16,27.65,9.63,absolute,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 3,RTN | 4 | 37.28 | 25.94 | 48.17 | 16.92 | 12.10 | 11.32 | 10.98 | 110 | 10.54
RP09,OPT-350M,RTN,4-bit,,WikiText-2,Perplexity,25.94,FP16,22.0,3.94,absolute,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 3,RTN | 4 | 37.28 | 25.94 | 48.17
RP09,OPT-1.3B,RTN,4-bit,,WikiText-2,Perplexity,48.17,FP16,14.63,33.54,absolute,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 3,RTN | 4 | 37.28 | 25.94 | 48.17 | 16.92
RP09,OPT-2.7B,RTN,4-bit,,WikiText-2,Perplexity,16.92,FP16,12.47,4.45,absolute,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 3,RTN | 4 | ... 48.17 | 16.92 | 12.10
RP09,OPT-6.7B,RTN,4-bit,,WikiText-2,Perplexity,12.1,FP16,10.86,1.24,absolute,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 3,RTN | 4 | ... 16.92 | 12.10 | 11.32
RP09,OPT-13B,RTN,4-bit,,WikiText-2,Perplexity,11.32,FP16,10.13,1.19,absolute,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 3,RTN | 4 | ... 12.10 | 11.32 | 10.98
RP09,OPT-30B,RTN,4-bit,,WikiText-2,Perplexity,10.98,FP16,9.56,1.42,absolute,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 3,RTN | 4 | ... 11.32 | 10.98 | 110
RP09,OPT-66B,RTN,4-bit,,WikiText-2,Perplexity,110,FP16,9.34,100.66,absolute,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 3,RTN | 4 | ... 10.98 | 110 | 10.54
RP09,OPT-175B,RTN,4-bit,,WikiText-2,Perplexity,10.54,FP16,8.34,2.2,absolute,True,measured,7,5 EXPERIMENTAL VALIDATION,Table 3,RTN | 4 | ... | 110 | 10.54
RP09,OPT-125M,GPTQ,4-bit,,WikiText-2,Perplexity,31.12,FP16,27.65,3.47,absolute,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 3,GPTQ | 4 | **31.12** | **24.24** | **15.47** | **12.87** | **11.39** | **10.31** | **9.63** | **9.55** | **8.37**
RP09,OPT-350M,GPTQ,4-bit,,WikiText-2,Perplexity,24.24,FP16,22.0,2.24,absolute,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 3,GPTQ | 4 | **31.12** | **24.24** | **15.47**
RP09,OPT-1.3B,GPTQ,4-bit,,WikiText-2,Perplexity,15.47,FP16,14.63,0.84,absolute,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 3,GPTQ | 4 | ... **15.47** | **12.87**
RP09,OPT-2.7B,GPTQ,4-bit,,WikiText-2,Perplexity,12.87,FP16,12.47,0.4,absolute,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 3,GPTQ | 4 | ... **12.87** | **11.39**
RP09,OPT-6.7B,GPTQ,4-bit,,WikiText-2,Perplexity,11.39,FP16,10.86,0.53,absolute,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 3,GPTQ | 4 | ... **11.39** | **10.31**
RP09,OPT-13B,GPTQ,4-bit,,WikiText-2,Perplexity,10.31,FP16,10.13,0.18,absolute,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 3,GPTQ | 4 | ... **10.31** | **9.63**
RP09,OPT-30B,GPTQ,4-bit,,WikiText-2,Perplexity,9.63,FP16,9.56,0.07,absolute,False,measured,7,5 EXPERIMENTAL VALIDATION,Table 3,GPTQ | 4 | ... **9.63** | **9.55**
